Sub-region	colors	Genetic ID	Publication	YBP	Group ID	Country	Lat.	Long.	Molecular Sex	x	y
Europe Northern	#b6b6d8	VK50_noUDG.SG	MargaryanWillerslevNature2020	-1047.0	Sweden_Viking.SG	Sweden	57.63	18.28	M	4.135907	-1.0873616
Europe Northern	#b6b6d8	VK58_noUDG.SG	MargaryanWillerslevNature2020	-1047.0	Sweden_Viking.SG	Sweden	57.34	18.19	F	4.1219964	-0.9989554
Europe Northern	#b6b6d8	S_Icelandic-2.DG	MallickNature2016	0.0	Icelandic.DG	Iceland	64.13333333	-21.93333333	F	4.8577986	-5.896312
Europe Northern	#b6b6d8	S_Icelandic-1.DG	MallickNature2016	0.0	Icelandic.DG	Iceland	64.13333333	-21.93333333	F	4.8484206	-5.8759356
Europe Northern	#b6b6d8	VK98_noUDG.SG	MargaryanWillerslevNature2020	-922.0	Iceland_Viking.SG	Iceland	65.61	-17.16	M	2.9638188	-1.612922
Europe Northern	#b6b6d8	VK230_noUDG.SG	MargaryanWillerslevNature2020	-922.0	Iceland_Viking.SG	Iceland	65.61	-17.16	F	3.9539123	-0.829148
Europe Northern	#b6b6d8	VK129_noUDG.SG	MargaryanWillerslevNature2020	-1072.0	Iceland_Viking.SG	Iceland	65.79	-17.34	M	4.0018167	-0.8308289
Europe Northern	#b6b6d8	VK128_noUDG.SG	MargaryanWillerslevNature2020	-1072.0	Iceland_Viking.SG	Iceland	65.71	-23.75	F	3.5841541	-0.94559264
Europe Northern	#b6b6d8	VK102_noUDG.SG	MargaryanWillerslevNature2020	-922.0	Iceland_Viking.SG	Iceland	65.61	-17.16	M	3.9400182	-2.4729145
Europe Northern	#b6b6d8	VK101_noUDG.SG	MargaryanWillerslevNature2020	-922.0	Iceland_Viking.SG	Iceland	65.61	-17.16	M	3.9543858	-0.80731595
Europe Northern	#b6b6d8	VK110_noUDG.SG	MargaryanWillerslevNature2020	-922.0	Iceland_Viking_1d.rel.VK111.VK230.SG	Iceland	65.61	-17.16	M	3.6677825	-0.9353264
Europe Northern	#b6b6d8	YGS-B-2_38_noUDG.SG	EbenesersdottirScience2018	-1087.0	Iceland_Pre_Christian.SG	Iceland	65.9016	-18.5984	U	3.9189034	-0.66869825
Europe Northern	#b6b6d8	VDP-A-5_38_noUDG.SG	EbenesersdottirScience2018	-1072.0	Iceland_Pre_Christian.SG	Iceland	65.5707	-24.0658	F	3.8876586	-0.7627762
Europe Northern	#b6b6d8	STT-A-2_38_noUDG.SG	EbenesersdottirScience2018	-1072.0	Iceland_Pre_Christian.SG	Iceland	65.533333	-14.466667	M	4.164614	-1.1672325
Europe Northern	#b6b6d8	SSG-A-4_38_noUDG.SG	EbenesersdottirScience2018	-1097.0	Iceland_Pre_Christian.SG	Iceland	65.722858	-18.186543	F	4.085337	-0.9033663
Europe Northern	#b6b6d8	SBT-A-1_38_noUDG.SG	EbenesersdottirScience2018	-1087.0	Iceland_Pre_Christian.SG	Iceland	65.6	-20.166667	M	4.0731845	-0.9873864
Europe Northern	#b6b6d8	HG00234	LazaridisNature2014	0.0	English	United Kingdom	50.3	-4.9	M	6.354281	-5.980878
Europe Northern	#b6b6d8	HG00233	LazaridisNature2014	0.0	English	United Kingdom	50.3	-4.9	F	6.2254333	-5.9866433
Europe Northern	#b6b6d8	HG00131	LazaridisNature2014	0.0	English	United Kingdom	51.19	0.73	M	5.7839923	-5.9662194
Europe Northern	#b6b6d8	CAK533.SG	CassidyNature2020	-4998.0	Ireland_LN.SG	Ireland	54.058617	-8.382059	F	6.8319497	-2.6131806
Europe Northern	#b6b6d8	CAK532.SG	CassidyNature2020	-4964.0	Ireland_LN.SG	Ireland	54.058617	-8.382059	M	7.1000133	-2.6170518
Europe Northern	#b6b6d8	PN107.SG	CassidyNature2020	-5777.0	Ireland_EN.SG	Ireland	53.04866	-9.140049	M	6.273582	-2.130978
Europe Northern	#b6b6d8	S_Saami-1.DG	MallickNature2016	0.0	Saami.DG	Finland	69.91	27.03	F	1.6955078	2.339866
Europe Northern	#b6b6d8	S_Saami-2.DG	MallickNature2016	0.0	Saami.DG	Finland	69.91	27.03	M	1.6159704	2.418887
Europe Northern	#b6b6d8	PN10_PN113.SG	CassidyNature2020	-5818.0	Ireland_EN.SG	Ireland	53.04866	-9.140049	F	7.3920436	-2.530054
Europe Northern	#b6b6d8	PN04.SG	CassidyNature2020	-5814.0	Ireland_EN.SG	Ireland	53.04866	-9.140049	M	5.8879585	-1.8803443
Europe Northern	#b6b6d8	PN02.SG	CassidyNature2020	-5618.0	Ireland_EN_MN.SG	Ireland	53.04866	-9.140049	M	5.8600125	-1.8239044
Europe Northern	#b6b6d8	I2981	OlaldeNature2018	-3783.0	Scotland_C_EBA	United Kingdom	59.281	-2.425	F	3.577202	-1.6904944
Europe Northern	#b6b6d8	I2859	OlaldeNature2018	-2882.0	Scotland_LBA	United Kingdom	57.72	-3.388	M	3.4391682	-2.1560707
Europe Northern	#b6b6d8	I2860	OlaldeNature2018	-2896.0	Scotland_LBA	United Kingdom	57.721	-3.3881	M	3.412308	-2.1369147
Europe Northern	#b6b6d8	I3130	OlaldeNature2018	-2916.0	Scotland_LBA	United Kingdom	57.72	-3.388	F	3.471748	-1.7740514
Europe Northern	#b6b6d8	I27385	PattersonNature2021	-1988.0	Scotland_LIA	United Kingdom	55.989526	-3.5255164	M	3.5143487	-2.1972857
Europe Northern	#b6b6d8	I3566	PattersonNature2021	-2103.0	Scotland_LIA	United Kingdom	57.433	-5.815186425	M	3.112555	-1.6308032
Europe Northern	#b6b6d8	I3567	PattersonNature2021	-2109.0	Scotland_LIA	United Kingdom	57.433	-5.815186425	M	3.2478979	-1.8121037
Europe Northern	#b6b6d8	I3568	PattersonNature2021	-1984.0	Scotland_LIA	United Kingdom	57.433	-5.815186425	M	3.428736	-1.781821
Europe Northern	#b6b6d8	I2655	OlaldeNature2018	-3383.0	Scotland_MBA	United Kingdom	58.23	-6.935	M	3.2338903	-2.0319893
Europe Northern	#b6b6d8	I2982	PattersonNature2021	-2322.0	Scotland_MIA	United Kingdom	58.96498	-3.2717	M	3.3530254	-2.0925214
Europe Northern	#b6b6d8	I2983	PattersonNature2021	-2329.0	Scotland_MIA	United Kingdom	58.96498	-3.2717	F	3.6151466	-1.9032695
Europe Northern	#b6b6d8	CAK68.SG	CassidyNature2020	-4575.0	Ireland_LN.SG	Ireland	54.058617	-8.382059	M	6.6395187	-2.618825
Europe Northern	#b6b6d8	I16499	PattersonNature2021	-2141.0	Scotland_MIA_LIA	United Kingdom	56.057551	-2.71935	M	3.2275646	-1.4805048
Europe Northern	#b6b6d8	prs002_noUDG.SG	SanchezQuintoPNAS2019	-5737.0	Ireland_Megalithic.SG	Ireland	54.2469	-8.55609	F	7.7658877	-2.69645
Europe Northern	#b6b6d8	prs013_noUDG.SG	SanchezQuintoPNAS2019	-5475.0	Ireland_Megalithic.SG	Ireland	54.2469	-8.55609	M	7.102722	-2.0096996
Europe Northern	#b6b6d8	VK545_noUDG.SG	MargaryanWillerslevNature2020	-1257.0	Ireland_Viking.SG	Ireland	53.34	-6.27	M	3.8099384	-0.7912455
Europe Northern	#b6b6d8	VK544_noUDG.SG	MargaryanWillerslevNature2020	-1172.0	Ireland_Viking.SG	Ireland	53.39	-6.3	F	3.8292987	-0.78818864
Europe Northern	#b6b6d8	bally_noUDG.SG	CassidyPNAS2016	-5203.0	Ireland_N.SG	Ireland	54.54222222	-5.956666667	F	6.911583	-1.7382445
Europe Northern	#b6b6d8	PN07.SG	CassidyNature2020	-5482.0	Ireland_MN.SG	Ireland	53.04866	-9.140049	M	6.150759	-2.0975661
Europe Northern	#b6b6d8	PN06.SG	CassidyNature2020	-5531.0	Ireland_MN.SG	Ireland	53.04866	-9.140049	M	5.8515067	-1.8727884
Europe Northern	#b6b6d8	PN03.SG	CassidyNature2020	-5532.0	Ireland_MN.SG	Ireland	53.04866	-9.140049	M	5.8898864	-1.8311772
Europe Northern	#b6b6d8	PB675.SG	CassidyNature2020	-5243.0	Ireland_MN.SG	Ireland	52.985499	-9.111454	M	7.6388836	-2.6532362
Europe Northern	#b6b6d8	PB672.SG	CassidyNature2020	-5514.0	Ireland_MN.SG	Ireland	52.985499	-9.111454	M	7.140054	-2.5865793
Europe Northern	#b6b6d8	PB581.SG	CassidyNature2020	-5485.0	Ireland_MN.SG	Ireland	52.985499	-9.111454	M	6.6399126	-2.5849063
Europe Northern	#b6b6d8	PB443.SG	CassidyNature2020	-5546.0	Ireland_MN.SG	Ireland	52.985499	-9.111454	M	7.3522925	-2.552417
Europe Northern	#b6b6d8	PB186.SG	CassidyNature2020	-5465.0	Ireland_MN.SG	Ireland	52.985499	-9.111454	M	6.964313	-2.3622262
Europe Northern	#b6b6d8	NG10.SG	CassidyNature2020	-5223.0	Ireland_MN.SG	Ireland	53.694833	-6.475696	M	7.6495385	-2.6521509
Europe Northern	#b6b6d8	MB6.SG	CassidyNature2020	-5264.0	Ireland_MN.SG	Ireland	54.363818	-5.486033	M	5.7951565	-2.024322
Europe Northern	#b6b6d8	CH448.SG	CassidyNature2020	-5589.0	Ireland_MN.SG	Ireland	54.054795	-7.026747	M	6.254305	-2.1585298
Europe Northern	#b6b6d8	BG72.SG	CassidyNature2020	-5539.0	Ireland_MN.SG	Ireland	52.807364	-6.823305	M	6.026987	-2.045063
Europe Northern	#b6b6d8	ANN1.SG	CassidyNature2020	-5477.0	Ireland_MN.SG	Ireland	52.67641	-8.455326	M	6.1398716	-2.1536798
Europe Northern	#b6b6d8	JP14.SG	CassidyNature2020	-5555.0	Ireland_MN_contam.SG	Ireland	52.521283	-7.165968	M	7.291997	13.858754
Europe Northern	#b6b6d8	SRA62.SG	CassidyNature2020	-6073.0	Ireland_Mesolithic.SG	Ireland	54.296993	-8.335987	M	3.9519086	-2.5611784
Europe Northern	#b6b6d8	prs016_noUDG.SG	SanchezQuintoPNAS2019	-5611.0	Ireland_Megalithic.SG	Ireland	54.2469	-8.55609	M	7.596257	-2.6191475
Europe Northern	#b6b6d8	prs009_noUDG.SG	SanchezQuintoPNAS2019	-5470.0	Ireland_Megalithic.SG	Ireland	54.2469	-8.55609	M	7.4897103	-2.5620909
Europe Northern	#b6b6d8	NA15759	LazaridisNature2014	0.0	Icelandic	Iceland	64.13333333	-21.93333333	M	5.334024	-6.1195483
Europe Northern	#b6b6d8	I2694	PattersonNature2021	-2274.0	Scotland_MIA_LIA	United Kingdom	55.988523	-2.480662	F	2.7101603	-1.5179507
Europe Northern	#b6b6d8	I2630	OlaldeNature2018	-4543.0	Scotland_N	United Kingdom	58.74	-2.916	M	7.378364	-2.5605297
Europe Northern	#b6b6d8	rath2_noUDG.SG	CassidyPNAS2016	-3891.0	Ireland_EBA.SG	Ireland	55.292132	-6.191685	M	3.8041186	-0.77746904
Europe Northern	#b6b6d8	rath1_noUDG.SG	CassidyPNAS2016	-3969.0	Ireland_EBA.SG	Ireland	55.292132	-6.191685	M	4.052092	-1.3780285
Europe Northern	#b6b6d8	VK475.SG_3.2Mall	MargaryanWillerslevNature2020	-1047.0	Sweden_Viking.SG	Sweden	57.63	18.28	M	3.673821	-0.9205979
Europe Northern	#b6b6d8	VK50.SG_3.2Mall	MargaryanWillerslevNature2020	-1047.0	Sweden_Viking.SG	Sweden	57.63	18.28	M	3.8500268	-0.81856257
Europe Northern	#b6b6d8	VK521.SG_3.2Mall	MargaryanWillerslevNature2020	-1722.0	Denmark_IA.SG	Denmark	55.635879	12.241361	M	3.7854939	-0.8356963
Europe Northern	#b6b6d8	VK522.SG_3.2Mall	MargaryanWillerslevNature2020	-1622.0	Sweden_IA_2.SG	Sweden	56.5350447	16.6050264	F	3.8505728	-0.8068024
Europe Northern	#b6b6d8	VK532.SG_3.2Mall	MargaryanWillerslevNature2020	-1922.0	Denmark_IA.SG	Denmark	55.655463	12.245129	M	3.8317153	-0.7909828
Europe Northern	#b6b6d8	VK533.SG_3.2Mall	MargaryanWillerslevNature2020	-1072.0	Sweden_Viking_o2.SG	Sweden	56.8057977	16.7301606	M	3.6883392	-0.92740506
Europe Northern	#b6b6d8	NA15760	LazaridisNature2014	0.0	Icelandic	Iceland	64.13333333	-21.93333333	M	5.138315	-6.055646
Europe Northern	#b6b6d8	HG00182	LazaridisNature2014	0.0	Finnish	Finland	60.2	24.9	M	2.0690472	-5.2461467
Europe Northern	#b6b6d8	HG00181	LazaridisNature2014	0.0	FIN_o	Finland	60.2	24.9	M	7.4776387	0.52171
Europe Northern	#b6b6d8	NA15761	LazaridisNature2014	0.0	Icelandic	Iceland	64.13333333	-21.93333333	F	4.873813	-5.9253054
Europe Northern	#b6b6d8	HG00103	LazaridisNature2014	0.0	Scottish	United Kingdom	56.04	-5.44	M	5.801788	-5.941813
Europe Northern	#b6b6d8	HG00104	LazaridisNature2014	0.0	Scottish	United Kingdom	56.04	-4.44	F	4.787106	-5.9021554
Europe Northern	#b6b6d8	HG00105	LazaridisNature2014	0.0	Scottish	United Kingdom	56.04	-3.44	M	5.231246	-5.926238
Europe Northern	#b6b6d8	HG00106	LazaridisNature2014	0.0	Scottish	United Kingdom	56.04	-2.44	F	4.909841	-5.9335675
Europe Northern	#b6b6d8	HG00128	LazaridisNature2014	0.0	English	United Kingdom	51.19	0.73	F	6.241488	-6.0927777
Europe Northern	#b6b6d8	HG00129	LazaridisNature2014	0.0	English	United Kingdom	51.19	0.73	M	5.1855917	-6.076172
Europe Northern	#b6b6d8	HG00130	LazaridisNature2014	0.0	English	United Kingdom	51.19	0.73	F	7.080548	-5.7423887
Europe Northern	#b6b6d8	ASH3.SG	CassidyNature2020	-5681.0	Ireland_EN_MN.SG	Ireland	52.93106	-8.187431	M	6.286774	-2.2414324
Europe Northern	#b6b6d8	I16503	PattersonNature2021	-2192.0	Scotland_MIA_LIA_father.or.son.I16503	United Kingdom	55.988523	-2.480662	M	3.5704498	-1.9641819
Europe Northern	#b6b6d8	PB357.SG	CassidyNature2020	-5617.0	Ireland_EN_MN.SG	Ireland	52.985499	-9.111454	F	6.9504876	-2.5420797
Europe Northern	#b6b6d8	I2660	OlaldeNature2018	-5466.0	Scotland_N_mediumlowEEF	United Kingdom	56.41	-5.471	M	6.3485174	-2.640934
Europe Northern	#b6b6d8	I2631	OlaldeNature2018	-5029.0	Scotland_N	United Kingdom	59.23	-2.568	M	6.985923	-2.5295677
Europe Northern	#b6b6d8	I2636	OlaldeNature2018	-5469.0	Scotland_N	United Kingdom	59.35	-2.873	F	6.41668	-2.6920278
Europe Northern	#b6b6d8	I2637	OlaldeNature2018	-5447.0	Scotland_N	United Kingdom	59.35	-2.873	M	6.7018495	-2.580211
Europe Northern	#b6b6d8	I2651	OlaldeNature2018	-5232.0	Scotland_N	United Kingdom	59.35	-2.873	F	5.8918386	-2.3650665
Europe Northern	#b6b6d8	I2659	OlaldeNature2018	-5709.0	Scotland_N	United Kingdom	56.41	-5.471	F	6.3260517	-2.5602615
Europe Northern	#b6b6d8	I2932	OlaldeNature2018	-4505.0	Scotland_N	United Kingdom	58.74	-2.916	M	6.387094	-2.3041856
Europe Northern	#b6b6d8	I2935	OlaldeNature2018	-5187.0	Scotland_N	United Kingdom	58.74	-2.916	M	6.482075	-2.2718406
Europe Northern	#b6b6d8	I2977	OlaldeNature2018	-4915.0	Scotland_N	United Kingdom	58.74	-2.916	M	6.365232	-2.4460042
Europe Northern	#b6b6d8	I2978	OlaldeNature2018	-5212.0	Scotland_N	United Kingdom	58.74	-2.916	M	6.4373217	-2.30164
Europe Northern	#b6b6d8	I2979	OlaldeNature2018	-5176.0	Scotland_N	United Kingdom	58.74	-2.916	M	6.395162	-2.6075137
Europe Northern	#b6b6d8	I2980	OlaldeNature2018	-5245.0	Scotland_N	United Kingdom	59.3101	-2.940715	F	6.579832	-2.3974857
Europe Northern	#b6b6d8	I2988	OlaldeNature2018	-5469.0	Scotland_N	United Kingdom	55.4	-5.2	F	6.4526534	-2.4871185
Europe Northern	#b6b6d8	I3133	OlaldeNature2018	-5518.0	Scotland_N	United Kingdom	56.4033333	-5.478056	M	6.3768954	-2.3679762
Europe Northern	#b6b6d8	I3134	OlaldeNature2018	-5533.0	Scotland_N	United Kingdom	56.4033333	-5.478056	M	6.409574	-2.5299158
Europe Northern	#b6b6d8	I3136	OlaldeNature2018	-5469.0	Scotland_N	United Kingdom	56.4033333	-5.478056	F	6.403772	-2.4590008
Europe Northern	#b6b6d8	I3138	OlaldeNature2018	-5070.0	Scotland_N	United Kingdom	56.4033333	-5.478056	F	6.420903	-2.5485628
Europe Northern	#b6b6d8	I7554	OlaldeNature2018	-5254.0	Scotland_N	United Kingdom	58.9863	-3.249	M	6.29912	-2.190498
Europe Northern	#b6b6d8	I3135	OlaldeNature2018	-5589.0	Scotland_N_lowEEF	United Kingdom	56.4033333	-5.478056	M	5.5058002	-2.5850418
Europe Northern	#b6b6d8	I3139	PattersonNature2021	-5422.0	Scotland_N_lowEEF_contam	United Kingdom	56.414567	-5.469178	F	5.2041764	-2.4020898
Europe Northern	#b6b6d8	I2691	OlaldeNature2018	-5685.0	Scotland_N_mediumlowEEF	United Kingdom	56.41	-5.471	M	5.7138004	-2.4063966
Europe Northern	#b6b6d8	I12413	PattersonNature2021	-2247.0	England_EastYorkshire_MIA_LIA	United Kingdom	53.919396	-0.766635	M	3.3329659	-2.0932
Europe Northern	#b6b6d8	HG00272.SG	1KGPhase3	0.0	FIN.SG	Finland	..	..	F	2.0384328	-4.8714767
Europe Northern	#b6b6d8	VK529_noUDG.SG	MargaryanWillerslevNature2020	-1222.0	Norway_Viking.SG	Norway	67.64	14.79	M	3.4331794	-1.0338418
Europe Northern	#b6b6d8	I21181	PattersonNature2021	-2322.0	England_MIA	United Kingdom	51.7977	-1.313464	M	4.1410017	-2.48688
Europe Northern	#b6b6d8	I21180	PattersonNature2021	-2339.0	England_MIA	United Kingdom	51.7977	-1.313464	M	4.161347	-2.479111
Europe Northern	#b6b6d8	I21179	PattersonNature2021	-2300.0	England_MIA	United Kingdom	51.7977	-1.313464	F	3.7879379	-2.3401859
Europe Northern	#b6b6d8	I21178	PattersonNature2021	-2322.0	England_MIA	United Kingdom	51.7977	-1.313464	F	3.9067342	-2.2705512
Europe Northern	#b6b6d8	I20589	PattersonNature2021	-2322.0	England_MIA	United Kingdom	51.7977	-1.313464	M	3.286939	-1.9724356
Europe Northern	#b6b6d8	I20588	PattersonNature2021	-2297.0	England_MIA	United Kingdom	51.7977	-1.313464	M	3.7419715	-1.9711062
Europe Northern	#b6b6d8	I20587	PattersonNature2021	-2316.0	England_MIA	United Kingdom	51.7977	-1.313464	M	3.5605567	-2.0590127
Europe Northern	#b6b6d8	I20586	PattersonNature2021	-2322.0	England_MIA	United Kingdom	51.7977	-1.313464	M	3.716611	-1.7996768
Europe Northern	#b6b6d8	I20582	PattersonNature2021	-2289.0	England_MIA	United Kingdom	51.74585	-1.416236	F	3.470766	-1.7013417
Europe Northern	#b6b6d8	I19912	PattersonNature2021	-2294.0	England_MIA	United Kingdom	51.3603	1.3405	F	3.5575314	-1.7852997
Europe Northern	#b6b6d8	I19909	PattersonNature2021	-2299.0	England_MIA	United Kingdom	51.3603	1.3405	M	3.4545057	-1.8969402
Europe Northern	#b6b6d8	I19908	PattersonNature2021	-2322.0	England_MIA	United Kingdom	51.3603	1.3405	F	3.5513725	-1.7519593
Europe Northern	#b6b6d8	I19044	PattersonNature2021	-2300.0	England_MIA	United Kingdom	52.210906	0.177859	M	3.9723933	-2.0235317
Europe Northern	#b6b6d8	I17016	PattersonNature2021	-2298.0	England_MIA	United Kingdom	51.313891	-2.885217	M	3.6608255	-2.1604173
Europe Northern	#b6b6d8	I16592	PattersonNature2021	-2303.0	England_MIA	United Kingdom	51.313891	-2.885217	M	3.9499288	-2.421964
Europe Northern	#b6b6d8	I14863	PattersonNature2021	-2297.0	England_MIA	United Kingdom	51.329195	1.3693088	F	3.3642907	-1.7122974
Europe Northern	#b6b6d8	I14860	PattersonNature2021	-2303.0	England_MIA	United Kingdom	51.329195	1.3693088	F	3.5512657	-1.8398843
Europe Northern	#b6b6d8	S_Finnish-3.DG	MallickNature2016	0.0	Finnish.DG	Finland	60.2	24.9	M	3.0099697	-5.219239
Europe Northern	#b6b6d8	I14380	PattersonNature2021	-2307.0	England_MIA	United Kingdom	51.329195	1.3693088	M	3.7555459	-2.0872881
Europe Northern	#b6b6d8	I13731	PattersonNature2021	-2318.0	England_MIA	United Kingdom	51.3603	1.3405	M	3.4458187	-2.1635485
Europe Northern	#b6b6d8	HG00099.SG	1KGPhase3	0.0	GBR.SG	United Kingdom	..	..	F	5.046225	-5.978841
Europe Northern	#b6b6d8	HG00097.SG	1KGPhase3	0.0	GBR.SG	United Kingdom	..	..	F	5.2733264	-6.011764
Europe Northern	#b6b6d8	HG00096.SG	1KGPhase3	0.0	GBR.SG	United Kingdom	..	..	M	6.0392313	-5.5816007
Europe Northern	#b6b6d8	Est391	LazaridisNature2014	0.0	Estonian	Estonia	58.5390393	24.8892515	M	4.3866706	-5.590654
Europe Northern	#b6b6d8	I13730	PattersonNature2021	-2309.0	England_MIA	United Kingdom	51.3603	1.3405	M	3.2993789	-2.0529664
Europe Northern	#b6b6d8	I13729	PattersonNature2021	-2422.0	England_MIA	United Kingdom	52.170279	0.105604	F	3.3746307	-2.1048522
Europe Northern	#b6b6d8	I13728	PattersonNature2021	-2299.0	England_MIA	United Kingdom	52.170279	0.105604	M	3.4118462	-2.1312053
Europe Northern	#b6b6d8	I21182	PattersonNature2021	-2322.0	England_MIA	United Kingdom	51.7977	-1.313464	M	3.9516501	-2.3994677
Europe Northern	#b6b6d8	I20583	PattersonNature2021	-2305.0	England_MIA_highEEF	United Kingdom	51.74585	-1.416236	M	3.7861397	-2.0483625
Europe Northern	#b6b6d8	I11152	PattersonNature2021	-2251.0	England_MIA_LIA	United Kingdom	52.346588	0.031827553	M	3.394675	-1.7233393
Europe Northern	#b6b6d8	I11991	PattersonNature2021	-2188.0	England_MIA_LIA	United Kingdom	51.357334	-2.988282	M	4.188987	-2.431187
Europe Northern	#b6b6d8	HG00245.SG	1KGPhase3	0.0	GBR.SG	United Kingdom	..	..	F	5.27061	-5.6518965
Europe Northern	#b6b6d8	I12771	PattersonNature2021	-2398.0	England_MIA	United Kingdom	53.079803	-1.640942	M	3.9479713	-2.3073347
Europe Northern	#b6b6d8	I12770	PattersonNature2021	-2297.0	England_MIA	United Kingdom	53.079803	-1.640942	F	3.7057188	-2.1260095
Europe Northern	#b6b6d8	I11997	PattersonNature2021	-2299.0	England_MIA	United Kingdom	52.564022	-0.179454	M	3.726073	-2.2449143
Europe Northern	#b6b6d8	I11156	PattersonNature2021	-2301.0	England_MIA	United Kingdom	52.564022	-0.179454	M	3.485053	-1.7272627
Europe Northern	#b6b6d8	I11153	PattersonNature2021	-2357.0	England_MIA	United Kingdom	52.170279	0.105604	M	3.5443223	-1.777816
Europe Northern	#b6b6d8	I11148	PattersonNature2021	-2364.0	England_MIA	United Kingdom	51.313891	-2.885217	F	3.4661255	-1.6182505
Europe Northern	#b6b6d8	I11147	PattersonNature2021	-2313.0	England_MIA	United Kingdom	51.313891	-2.885217	F	3.67215	-1.7994678
Europe Northern	#b6b6d8	S_Finnish-2.DG	MallickNature2016	0.0	Finnish.DG	Finland	60.2	24.9	M	2.874207	-5.1893673
Europe Northern	#b6b6d8	I6767.SG	BraceDiekmannNatureEcologyEvolution2019	-10352.0	England_Mesolithic.SG	United Kingdom	51.281679	-2.765746	M	3.8453526	-2.4751265
Europe Northern	#b6b6d8	I13726	PattersonNature2021	-2205.0	England_MIA_LIA	United Kingdom	51.357334	-2.988282	M	3.6598783	-2.027242
Europe Northern	#b6b6d8	I6767_noUDG.SG	BraceDiekmannNatureEcologyEvolution2019	-10352.0	England_Mesolithic_noUDG.SG	United Kingdom	51.281679	-2.765746	M	3.8285427	-2.492309
Europe Northern	#b6b6d8	I7579	OlaldeNature2018	-3421.0	England_MBA_sister.I7580	United Kingdom	52.122402	-0.511365	F	2.9999087	-1.5905342
Europe Northern	#b6b6d8	I14378	PattersonNature2021	-2336.0	England_MIA_lowEEF	United Kingdom	51.329195	1.3693088	F	3.3335268	-1.7062551
Europe Northern	#b6b6d8	I7580	OlaldeNature2018	-3159.0	England_MBA_lowEEF	United Kingdom	52.122402	-0.511365	F	3.0176644	-1.6202986
Europe Northern	#b6b6d8	I2458	OlaldeNature2018	-3403.0	England_MBA_highEEF	United Kingdom	51.168023	-1.7725402	F	3.6215675	-2.1402845
Europe Northern	#b6b6d8	I13716	PattersonNature2021	-3295.0	England_MBA_highEEF	United Kingdom	51.3323	0.4784	F	4.4959025	-2.3530254
Europe Northern	#b6b6d8	I12790	PattersonNature2021	-2272.0	England_MIA_LIA	United Kingdom	50.409374	-5.088903	F	3.5141134	-1.70544
Europe Northern	#b6b6d8	I7640	OlaldeNature2018	-3379.0	England_MBA	United Kingdom	52.17839	0.122544	M	3.214576	-1.7111497
Europe Northern	#b6b6d8	I7627	OlaldeNature2018	-3340.0	England_MBA	United Kingdom	52.122402	-0.511365	F	3.5954533	-1.7776253
Europe Northern	#b6b6d8	I7626	OlaldeNature2018	-3303.0	England_MBA	United Kingdom	52.122402	-0.511365	F	3.0274358	-1.6107835
Europe Northern	#b6b6d8	I11994	PattersonNature2021	-2272.0	England_MIA_LIA	United Kingdom	50.949985	-2.735842	F	3.9250734	-2.2900484
Europe Northern	#b6b6d8	I7578	OlaldeNature2018	-3152.0	England_MBA	United Kingdom	52.122402	-0.511365	F	3.561739	-1.743901
Europe Northern	#b6b6d8	I7575	OlaldeNature2018	-3179.0	England_MBA	United Kingdom	52.122402	-0.511365	M	3.1197045	-1.6251434
Europe Northern	#b6b6d8	I7574	OlaldeNature2018	-3343.0	England_MBA	United Kingdom	52.17839	0.122544	F	3.501928	-1.7300279
Europe Northern	#b6b6d8	I7568	OlaldeNature2018	-3472.0	England_MBA	United Kingdom	52.34	0.03	F	3.2350094	-1.4861435
Europe Northern	#b6b6d8	I11993	PattersonNature2021	-2272.0	England_MIA_LIA	United Kingdom	50.949985	-2.735842	F	3.5883322	-2.221508
Europe Northern	#b6b6d8	I11992	PattersonNature2021	-2167.0	England_MIA_LIA	United Kingdom	51.357334	-2.988282	M	4.1836085	-2.4941807
Europe Northern	#b6b6d8	I12793	PattersonNature2021	-2272.0	England_MIA_LIA	United Kingdom	50.409374	-5.088903	M	3.0553358	-1.5842767
Europe Northern	#b6b6d8	I14326	PattersonNature2021	-4980.0	England_N	United Kingdom	54.11173333	-0.284113889	F	6.496364	-2.54995
Europe Northern	#b6b6d8	I6747	BraceDiekmannNatureEcologyEvolution2019	-5600.0	England_N	United Kingdom	53.079803	-1.640942	M	6.62876	-2.589088
Europe Northern	#b6b6d8	I6757	BraceDiekmannNatureEcologyEvolution2019	-5565.0	England_N	United Kingdom	54.081683	-2.27362	M	6.6534233	-2.3876061
Europe Northern	#b6b6d8	VK176_noUDG.SG	MargaryanWillerslevNature2020	-1082.0	England_Viking.SG	United Kingdom	51.76	-1.26	M	3.9674497	-0.7907786
Europe Northern	#b6b6d8	S_English-1.DG	MallickNature2016	0.0	English.DG	United Kingdom	51.19	0.73	M	6.0277333	-6.141273
Europe Northern	#b6b6d8	S_English-2.DG	MallickNature2016	0.0	English.DG	United Kingdom	51.19	0.73	F	6.245241	-6.044472
Europe Northern	#b6b6d8	Saami.SG	LamnidisNatureCommunications2018	0.0	Finland_Saami_Modern.SG	Finland	..	..	M	1.70003	2.3387074
Europe Northern	#b6b6d8	VK429.SG_3.2Mall	MargaryanWillerslevNature2020	-1047.0	Sweden_Viking.SG	Sweden	57.34	18.19	F	3.6049645	-0.933019
