Sub-region	colors	Genetic ID	Publication	YBP	year_range	Group ID	Country	Lat.	Long.	Molecular Sex	mtDNA haplogroup	x	y
Europe Southern	#8683bd	POP27_noUDG.SG	FreilichPinhasiScientificReports2021	-6522.0	-6000	Croatia_Popova_MN.SG	Croatia	45.747	18.57	F	T2b21	5.755946	-2.153689
Europe Southern	#8683bd	POP39_noUDG.SG	FreilichPinhasiScientificReports2021	-4698.0	-4000	Croatia_Popova_CA.SG	Croatia	45.747	18.57	F	HV9	5.701073	-2.1612597
Europe Southern	#8683bd	I0676	MathiesonNature2018	-7864.0	-7000	Macedonia_N	North Macedonia	41.9	21.35	M	J1c1	6.849669	-2.928728
Europe Southern	#8683bd	I3709	MathiesonNature2018	-5932.0	-5000	Greece_Peloponnese_N	Greece	36.63833333	22.3825	F	K1b1a	6.31515	-2.968824
Europe Southern	#8683bd	HG01631.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	M	..	8.866805	-5.6435595
Europe Southern	#8683bd	I3708	MathiesonNature2018	-6572.0	-6000	Greece_Peloponnese_N	Greece	36.63833333	22.3825	F	T1a	6.027787	-2.9436553
Europe Southern	#8683bd	Pta08.SG	ClementeCell2021	-4322.0	-4000	Greece_Minoan_Kephala_Petras.SG	Greece	35.197343	26.11498	U	..	6.060649	-2.3072836
Europe Southern	#8683bd	UZZ088_noUDG	YuKrauseIScience2022	-7947.0	-7000	Italy_Sicily_LateMesolithic	Italy	38.11	12.7866	F	U5b3(d)	2.810399	-1.9575554
Europe Southern	#8683bd	S_Bergamo-2.DG	MallickNature2016 (shotgun data with SNP array data first published in LiScience2008 and JakobssonNature2008)	0.0	0	Bergamo.DG	Italy	46	10	F	..	9.088326	-5.404792
Europe Southern	#8683bd	TLA010	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	6.241552	-2.891593
Europe Southern	#8683bd	TLA011	LazaridisNature2014	0.0	0	Greek_outlier.WGA	Greece	37.9	23.7	M	..	6.1611543	-3.1828132
Europe Southern	#8683bd	TLA012	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	6.1673536	-2.750065
Europe Southern	#8683bd	TLA013	LazaridisNature2014	0.0	0	Greek_outlier.WGA	Greece	37.9	23.7	M	..	6.2639027	-2.8988996
Europe Southern	#8683bd	TLA015	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	5.9619837	-2.2564244
Europe Southern	#8683bd	TLA017	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	6.118168	-2.5561671
Europe Southern	#8683bd	TLA018	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	6.0365863	-2.331317
Europe Southern	#8683bd	TLA019	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	6.118754	-2.5089302
Europe Southern	#8683bd	TLA020	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	6.1463914	-2.5437684
Europe Southern	#8683bd	TLA021	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	6.100573	-2.5610328
Europe Southern	#8683bd	TLA022	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	6.117209	-2.4591932
Europe Southern	#8683bd	TLA023	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	6.104181	-2.5014472
Europe Southern	#8683bd	TLA024	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	6.105605	-2.4438586
Europe Southern	#8683bd	TLA025	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	6.09557	-2.5599713
Europe Southern	#8683bd	TLA026	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	6.0966954	-2.5085595
Europe Southern	#8683bd	TLA027	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	6.1181254	-2.825805
Europe Southern	#8683bd	TLA028	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	6.108185	-2.6024373
Europe Southern	#8683bd	TLA029	LazaridisNature2014	0.0	0	Greek.WGA	Greece	37.9	23.7	M	..	6.085823	-3.053742
Europe Southern	#8683bd	Kou01.SG	ClementeCell2021	-4322.0	-4000	Greece_Koufonisi_Cycladic_EBA.SG	Greece	36.937529	25.60652	U	..	5.972585	-2.2820733
Europe Southern	#8683bd	Kou03.SG	ClementeCell2021	-4322.0	-4000	Greece_Koufonisi_Cycladic_EBA.SG	Greece	36.937529	25.60652	U	..	5.975646	-2.2482538
Europe Southern	#8683bd	Klei10_noUDG.SG	HofmanovaPNAS2016	-6420.0	-6000	Greece_LN_2.SG	Greece	40.4317	21.8588	M	K1a2	5.9110446	-2.2279167
Europe Southern	#8683bd	Log02.SG	ClementeCell2021	-4322.0	-4000	Greece_Logkas_MBA.SG	Greece	39.980392	21.823641	U	..	5.108643	-3.5868316
Europe Southern	#8683bd	Log04.SG	ClementeCell2021	-4322.0	-4000	Greece_Logkas_MBA.SG	Greece	39.980392	21.823641	U	..	3.14406	-2.1507928
Europe Southern	#8683bd	Mik15.SG	ClementeCell2021	-4322.0	-4000	Greece_Manika_Helladic_EBA.SG	Greece	38.498226	23.626147	U	..	5.9859896	-2.2513094
Europe Southern	#8683bd	HGDP00674	PattersonGenetics2012	0.0	0	Sardinian	Italy	40	9	M	..	7.933228	-2.8549902
Europe Southern	#8683bd	I0071	LazaridisNature2017	-4072.0	-4000	Greece_Minoan_Lassithi	Greece	35.08	25.83	F	U5a1	6.7440195	-2.9459326
Europe Southern	#8683bd	HG01632.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	F	..	9.814434	-4.6849246
Europe Southern	#8683bd	HG01668.SG	1KGPhase3	0.0	0	IBS.SG	Spain	39	-6	F	..	9.022579	-4.7346196
Europe Southern	#8683bd	HG01669.SG	1KGPhase3	0.0	0	IBS.SG	Spain	39	-6	M	..	9.122218	-4.57956
Europe Southern	#8683bd	NA20810.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	9.425852	-5.3294196
Europe Southern	#8683bd	NA20811.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	8.846533	-5.6601367
Europe Southern	#8683bd	NA20812.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	9.194321	-5.3711486
Europe Southern	#8683bd	NA20813.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	8.817674	-5.549375
Europe Southern	#8683bd	NA20814.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	9.496698	-4.758331
Europe Southern	#8683bd	NA20815.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	9.698128	-5.1101866
Europe Southern	#8683bd	NA20818.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.816882	-4.801618
Europe Southern	#8683bd	NA20819.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	8.807011	-5.1771445
Europe Southern	#8683bd	NA20821.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.207055	-5.4229927
Europe Southern	#8683bd	NA20822.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.733365	-4.7954435
Europe Southern	#8683bd	NA20826.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.881565	-4.8282537
Europe Southern	#8683bd	NA20827.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	9.764566	-4.721446
Europe Southern	#8683bd	NA20828.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.965203	-4.707764
Europe Southern	#8683bd	NA20832.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.96926	-4.6286564
Europe Southern	#8683bd	HG02233.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	M	..	8.82842	-5.313028
Europe Southern	#8683bd	HG02232.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	F	..	8.8815155	-5.4475327
Europe Southern	#8683bd	HG02231.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	M	..	7.777881	-6.031662
Europe Southern	#8683bd	HG02230.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	F	..	8.9872675	-5.4345336
Europe Southern	#8683bd	HG02224.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	M	..	8.365512	-5.474539
Europe Southern	#8683bd	HG02223.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	F	..	8.676539	-5.1899505
Europe Southern	#8683bd	HG02221.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	M	..	9.273322	-5.448884
Europe Southern	#8683bd	HG02220.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	F	..	9.008023	-5.3940043
Europe Southern	#8683bd	HG02219.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	M	..	8.785146	-5.545341
Europe Southern	#8683bd	HG01786.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	F	..	9.480666	-5.0026503
Europe Southern	#8683bd	HG01785.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	M	..	9.31205	-5.5562296
Europe Southern	#8683bd	HG01784.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	F	..	9.848055	-4.7330947
Europe Southern	#8683bd	HG01783.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	M	..	8.737909	-5.28476
Europe Southern	#8683bd	NA20809.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	10.041564	-4.5506873
Europe Southern	#8683bd	HG01781.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	M	..	9.294695	-5.483106
Europe Southern	#8683bd	NA20808.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.874892	-4.601492
Europe Southern	#8683bd	NA20806.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	9.379498	-5.3414493
Europe Southern	#8683bd	NA20767.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	9.8258705	-4.803373
Europe Southern	#8683bd	NA20768.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.741439	-5.0731697
Europe Southern	#8683bd	NA20769.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.044903	-4.6850376
Europe Southern	#8683bd	NA20770.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	9.363733	-5.007764
Europe Southern	#8683bd	NA20771.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.857918	-4.803046
Europe Southern	#8683bd	NA20772.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.524582	-5.2921634
Europe Southern	#8683bd	NA20773.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	10.015221	-4.603906
Europe Southern	#8683bd	NA20774.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.656769	-5.16286
Europe Southern	#8683bd	NA20775.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.829673	-4.72067
Europe Southern	#8683bd	NA20778.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	10.005095	-4.667055
Europe Southern	#8683bd	NA20783.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	9.750424	-4.907987
Europe Southern	#8683bd	NA20785.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	8.992991	-5.213672
Europe Southern	#8683bd	NA20786.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.522421	-5.2600336
Europe Southern	#8683bd	NA20787.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	10.088528	-4.394297
Europe Southern	#8683bd	NA20790.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.6668215	-5.1988144
Europe Southern	#8683bd	NA20792.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	9.134693	-4.6937995
Europe Southern	#8683bd	NA20795.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.462706	-5.022663
Europe Southern	#8683bd	NA20796.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	9.014069	-4.76535
Europe Southern	#8683bd	NA20797.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	10.040239	-4.512937
Europe Southern	#8683bd	NA20798.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	9.058956	-5.153133
Europe Southern	#8683bd	NA20799.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.834701	-4.8581486
Europe Southern	#8683bd	NA20800.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	6.744255	1.2492495
Europe Southern	#8683bd	NA20801.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	8.868319	-5.604292
Europe Southern	#8683bd	NA20802.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	10.593495	-3.2761886
Europe Southern	#8683bd	NA20803.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	9.345917	-5.3706584
Europe Southern	#8683bd	NA20804.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.559834	-4.7865086
Europe Southern	#8683bd	NA20805.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	9.743471	-4.892392
Europe Southern	#8683bd	NA20807.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	F	..	9.646794	-4.8488126
Europe Southern	#8683bd	NA20765.SG	1KGPhase3	0.0	0	TSI.SG	Italy	40	9	M	..	10.040794	-4.527609
Europe Southern	#8683bd	HG01779.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	F	..	9.705134	-5.2236247
Europe Southern	#8683bd	HG01776.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	F	..	8.470602	-5.409217
Europe Southern	#8683bd	HG01756.SG	1KGPhase3	0.0	0	IBS.SG	Spain	38	-1.1	M	..	9.825439	-4.603163
Europe Southern	#8683bd	HG01747.SG	1KGPhase3	0.0	0	IBS.SG	Spain	39.9	-4	M	..	8.923393	-5.461924
Europe Southern	#8683bd	HG01746.SG	1KGPhase3	0.0	0	IBS.SG	Spain	39.9	-4	F	..	9.252598	-5.4058385
Europe Southern	#8683bd	HG01710.SG	1KGPhase3	0.0	0	IBS.SG	Spain	42.5	-8.1	F	..	9.685895	-4.6752334
Europe Southern	#8683bd	HG01709.SG	1KGPhase3	0.0	0	IBS.SG	Spain	42.5	-8.1	M	..	8.805903	-5.295809
Europe Southern	#8683bd	HG01708.SG	1KGPhase3	0.0	0	IBS.SG	Spain	42.5	-8.1	M	..	9.016987	-4.7931547
Europe Southern	#8683bd	HG01707.SG	1KGPhase3	0.0	0	IBS.SG	Spain	42.5	-8.1	F	..	9.0395565	-4.8674803
Europe Southern	#8683bd	HG01705.SG	1KGPhase3	0.0	0	IBS.SG	Spain	42.5	-8.1	M	..	9.509826	-4.758082
Europe Southern	#8683bd	HG01704.SG	1KGPhase3	0.0	0	IBS.SG	Spain	42.5	-8.1	F	..	9.001046	-4.7877784
Europe Southern	#8683bd	HG01702.SG	1KGPhase3	0.0	0	IBS.SG	Spain	42.8	-2.7	F	..	8.663964	-6.0844584
Europe Southern	#8683bd	S_Tuscan-2.DG	MallickNature2016 (shotgun data with SNP array data first published in LiScience2008 and JakobssonNature2008)	0.0	0	Tuscan_1.DG	Italy	43	11	M	..	9.705958	-4.9019737
Europe Southern	#8683bd	S_Tuscan-1.DG	MallickNature2016 (shotgun data with SNP array data first published in LiScience2008 and JakobssonNature2008)	0.0	0	Tuscan_1.DG	Italy	43	11	F	..	9.018565	-5.5134406
Europe Southern	#8683bd	HG01700.SG	1KGPhase3	0.0	0	IBS.SG	Spain	42.8	-2.7	M	..	7.3838525	-6.354664
Europe Southern	#8683bd	HG01699.SG	1KGPhase3	0.0	0	IBS.SG	Spain	38	-1.1	M	..	9.34032	-4.8493857
Europe Southern	#8683bd	HG01697.SG	1KGPhase3	0.0	0	IBS.SG	Spain	38	-1.1	F	..	8.703055	-5.255813
Europe Southern	#8683bd	HG01686.SG	1KGPhase3	0.0	0	IBS.SG	Spain	42.5	-8.1	M	..	8.743754	-5.3133717
Europe Southern	#8683bd	HG01685.SG	1KGPhase3	0.0	0	IBS.SG	Spain	42.5	-8.1	F	..	8.845554	-5.1062117
Europe Southern	#8683bd	HG01684.SG	1KGPhase3	0.0	0	IBS.SG	Spain	41	-1	F	..	8.779176	-5.624582
Europe Southern	#8683bd	HG01682.SG	1KGPhase3	0.0	0	IBS.SG	Spain	41	-1	M	..	9.1247015	-5.556662
Europe Southern	#8683bd	HG01680.SG	1KGPhase3	0.0	0	IBS.SG	Spain	43.3	-4	M	..	8.599159	-5.5626526
Europe Southern	#8683bd	HG01679.SG	1KGPhase3	0.0	0	IBS.SG	Spain	43.3	-4	F	..	8.946189	-5.4778237
Europe Southern	#8683bd	HG01678.SG	1KGPhase3	0.0	0	IBS.SG	Spain	41	-1	M	..	9.59013	-4.8859777
Europe Southern	#8683bd	HG01676.SG	1KGPhase3	0.0	0	IBS.SG	Spain	41	-1	F	..	8.852523	-5.712783
Europe Southern	#8683bd	HG01675.SG	1KGPhase3	0.0	0	IBS.SG	Spain	41	-1	M	..	9.387073	-5.3567324
Europe Southern	#8683bd	HG01673.SG	1KGPhase3	0.0	0	IBS.SG	Spain	41	-1	F	..	9.046736	-5.3903832
Europe Southern	#8683bd	HG01672.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	M	..	8.372517	-5.4091015
Europe Southern	#8683bd	HG01670.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	F	..	9.084284	-4.7441626
Europe Southern	#8683bd	HG01757.SG	1KGPhase3	0.0	0	IBS.SG	Spain	38	-1.1	F	..	9.683947	-4.593496
Europe Southern	#8683bd	HG01777.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	M	..	9.2463455	-5.49797
Europe Southern	#8683bd	HG01761.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	M	..	8.9357815	-5.5608916
Europe Southern	#8683bd	HG01626	LazaridisNature2014	0.0	0	Spanish	Spain	39.5	3	F	..	9.06914	-4.7511654
Europe Southern	#8683bd	HG01775.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	M	..	9.120717	-5.9051313
Europe Southern	#8683bd	HG01773.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	F	..	9.93146	-4.726704
Europe Southern	#8683bd	HG01771.SG	1KGPhase3	0.0	0	IBS.SG	Spain	43.3	-4	M	..	8.41253	-6.157682
Europe Southern	#8683bd	HG01770.SG	1KGPhase3	0.0	0	IBS.SG	Spain	43.3	-4	F	..	9.070951	-5.4854407
Europe Southern	#8683bd	HG01768.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	F	..	9.502934	-4.8839912
Europe Southern	#8683bd	HG01767.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	M	..	9.353629	-4.861299
Europe Southern	#8683bd	HG01527	LazaridisNature2014	0.0	0	Spanish	Spain	39	-6	M	..	9.0662565	-4.7062616
Europe Southern	#8683bd	HG01528	LazaridisNature2014	0.0	0	Spanish	Spain	39	-6	F	..	8.904609	-5.2739353
Europe Southern	#8683bd	HG01530	LazaridisNature2014	0.0	0	Spanish	Spain	39	-6	M	..	9.846856	-4.5872903
Europe Southern	#8683bd	HG01536	LazaridisNature2014	0.0	0	Spanish	Spain	41.8	1.5	M	..	8.646391	-5.4520197
Europe Southern	#8683bd	HG01766.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	F	..	8.900979	-5.1293054
Europe Southern	#8683bd	HG01765.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	M	..	8.801079	-5.4087105
Europe Southern	#8683bd	HG01762.SG	1KGPhase3	0.0	0	IBS.SG	Spain	..	..	F	..	8.873611	-5.7053013
Europe Southern	#8683bd	HG01537	LazaridisNature2014	0.0	0	Spanish	Spain	41.8	1.5	F	..	8.566625	-5.5703607
Europe Southern	#8683bd	HG01605	LazaridisNature2014	0.0	0	Spanish	Spain	39.5	-0.4	F	..	8.636319	-5.484602
Europe Southern	#8683bd	HG01606	LazaridisNature2014	0.0	0	Spanish	Spain	39.5	-0.4	M	..	9.227581	-5.475809
Europe Southern	#8683bd	HG01607	LazaridisNature2014	0.0	0	Spanish	Spain	39.5	-0.4	F	..	9.533496	-5.1099496
Europe Southern	#8683bd	HG01608	LazaridisNature2014	0.0	0	Spanish	Spain	39.5	-0.4	M	..	8.773162	-5.208683
Europe Southern	#8683bd	HG01613	LazaridisNature2014	0.0	0	Spanish	Spain	39.5	3	F	..	9.368582	-5.248014
Europe Southern	#8683bd	HG01615	LazaridisNature2014	0.0	0	Spanish	Spain	39.5	3	M	..	9.465778	-5.041374
Europe Southern	#8683bd	HG01617	LazaridisNature2014	0.0	0	Spanish	Spain	38	-1.1	M	..	9.67942	-4.6442986
Europe Southern	#8683bd	HG01618	LazaridisNature2014	0.0	0	Spanish	Spain	38	-1.1	F	..	8.810101	-5.033129
Europe Southern	#8683bd	HG01619	LazaridisNature2014	0.0	0	Spanish	Spain	37.4	-6	M	..	9.568248	-5.1364613
Europe Southern	#8683bd	HG01620	LazaridisNature2014	0.0	0	Spanish	Spain	37.4	-6	F	..	9.012035	-4.966909
Europe Southern	#8683bd	HG01623	LazaridisNature2014	0.0	0	Spanish	Spain	37.4	-6	F	..	8.936517	-5.02076
Europe Southern	#8683bd	HG01624	LazaridisNature2014	0.0	0	Spanish	Spain	37.4	-6	M	..	9.163726	-4.9080276
Europe Southern	#8683bd	HG01625	LazaridisNature2014	0.0	0	Spanish	Spain	39.5	3	M	..	9.558204	-5.2483044
Europe Southern	#8683bd	HG01630	LazaridisNature2014	0.0	0	Ignore_Spanish	Spain	38	-1.1	M	..	10.25557	-3.497044
Europe Southern	#8683bd	LaBrana1_noUDG.SG	OlaldeNature2014	-7883.0	-7000	Spain_HG.SG	Spain	42.911	-5.3778	M	U5b2c1	2.7332325	-2.1731803
Europe Southern	#8683bd	NA17370	LazaridisNature2014	0.0	0	Ignore_Greek	Greece	37.96666667	23.71666667	M	..	10.116612	-4.392643
Europe Southern	#8683bd	I0585	MathiesonNature2015 (1240k of same same sample with shotgun in Olalde2014)	-7883.0	-7000	Spain_HG	Spain	42.911	-5.3778	M	U5b2c1	2.3095462	-3.1094487
Europe Southern	#8683bd	Malta7AM91	LazaridisNature2014	0.0	0	Maltese	Malta	35.94	14.38	M	..	10.315601	-3.4432218
Europe Southern	#8683bd	ALB126	BiaginiEJHG2019	0.0	0	Spanish	Spain	39.57764065	-0.435621325	M	..	8.7878895	-5.0273504
Europe Southern	#8683bd	ALB231	BiaginiEJHG2019	0.0	0	Spanish	Spain	40.33030073	-0.09371245	M	..	9.1274605	-4.90023
Europe Southern	#8683bd	ALB389	BiaginiEJHG2019	0.0	0	Spanish	Spain	39.1212219	-0.4496824	M	..	8.859293	-4.956959
Europe Southern	#8683bd	ALE005	BiaginiEJHG2019	0.0	0	Spanish	Spain	38.83272885	-0.1698875	M	..	5.0153465	-3.4728014
Europe Southern	#8683bd	ALE009	BiaginiEJHG2019	0.0	0	Spanish	Spain	38.80177285	-0.10024795	M	..	8.88313	-4.978442
Europe Southern	#8683bd	ALE088	BiaginiEJHG2019	0.0	0	Spanish	Spain	41.5312599	1.6234864	M	..	8.725404	-5.3619866
Europe Southern	#8683bd	CRO41	LazaridisNature2014	0.0	0	Croatian	Croatia	43.513	16.446	M	..	6.767966	-6.417851
Europe Southern	#8683bd	ALE339	BiaginiEJHG2019	0.0	0	Spanish	Spain	39.5745	2.4202	M	..	9.711053	-4.5225396
Europe Southern	#8683bd	BON076	BiaginiEJHG2019	0.0	0	Spanish	Spain	39.4702393	-0.3768049	M	..	4.9336653	-3.5381165
Europe Southern	#8683bd	BOS010	BiaginiEJHG2019	0.0	0	Spanish	Spain	39.49645008	-0.745200625	M	..	8.861543	-4.9798822
Europe Southern	#8683bd	BOS011	BiaginiEJHG2019	0.0	0	Spanish	Spain	42.32316545	2.949388975	M	..	8.547228	-5.4344835
Europe Southern	#8683bd	BOS015	BiaginiEJHG2019	0.0	0	Spanish	Spain	41.2347823	1.8112222	M	..	7.6445146	-5.870592
Europe Southern	#8683bd	BOS027	BiaginiEJHG2019	0.0	0	Spanish	Spain	40.0727808	-0.2130235	M	..	5.53282	-3.4543753
Europe Southern	#8683bd	BOS029	BiaginiEJHG2019	0.0	0	Spanish	Spain	41.3473838	2.0431027	M	..	8.981995	-5.0750275
Europe Southern	#8683bd	CAL026	BiaginiEJHG2019	0.0	0	Spanish	Spain	39.552725	2.594625	M	..	8.699049	-5.237523
Europe Southern	#8683bd	ARM005	BiaginiEJHG2019	0.0	0	Spanish	Spain	41.3911279	2.0096085	M	..	9.21706	-4.9332104
Europe Southern	#8683bd	CAL053	BiaginiEJHG2019	0.0	0	Spanish	Spain	41.5465254	2.42292105	M	..	8.731122	-5.4674206
Europe Southern	#8683bd	CRO47	LazaridisNature2014	0.0	0	Croatian	Croatia	43.513	16.446	M	..	7.3238034	-5.966563
Europe Southern	#8683bd	BAS35	LazaridisNature2014	0.0	0	Basque	Spain	43.13	-2.08	M	..	7.6087527	-6.2926474
Europe Southern	#8683bd	R9.SG	AntonioGaoMootsScience2019	-7553.0	-7000	Italy_South_N.SG	Italy	41.96	13.54	M	K1a4a1	7.1771255	-2.8962524
Europe Southern	#8683bd	POP001	PosthKrauseSciAdv2021	-1161.0	-1000	Italy_Tuscany_Grosseto_EarlyMedieval	Italy	42.913904	11.016667	M	H4a1a	4.5486884	-2.719232
Europe Southern	#8683bd	VET003_4	PosthKrauseSciAdv2021	-2777.0	-2000	Italy_Tuscany_Grosseto_Etruscan	Italy	42.920709	10.971394	F	J1c9	5.75745	-3.3367124
Europe Southern	#8683bd	VOL001	PosthKrauseSciAdv2021	-2144.0	-2000	Italy_Tuscany_Pisa_Etruscan	Italy	43.415804	10.85051	M	H13a1a1	4.8519516	-3.3996563
Europe Southern	#8683bd	CAM001	PosthKrauseSciAdv2021	-2669.0	-2000	Italy_Tuscany_Siena_Etruscan	Italy	43.4134155	11.0742656	M	H1at1	5.624379	-3.3336957
Europe Southern	#8683bd	HG01678	LazaridisNature2014	0.0	0	Spanish	Spain	41	-1	M	..	9.643519	-4.901328
Europe Southern	#8683bd	HG01699	LazaridisNature2014	0.0	0	Spanish	Spain	38	-1.1	M	..	9.40875	-4.7937417
Europe Southern	#8683bd	SR23	LazaridisNature2014	0.0	0	Sicilian	Italy	37.067	15.267	M	..	10.614191	-3.2235491
Europe Southern	#8683bd	HG01697	LazaridisNature2014	0.0	0	Spanish	Spain	38	-1.1	F	..	8.734804	-5.2137904
Europe Southern	#8683bd	Malta8AM91	LazaridisNature2014	0.0	0	Maltese	Malta	35.94	14.38	M	..	9.085067	-4.6312065
Europe Southern	#8683bd	CRO53	LazaridisNature2014	0.0	0	Croatian	Croatia	43.513	16.446	M	..	7.3027244	-6.0988955
Europe Southern	#8683bd	CRO103	LazaridisNature2014	0.0	0	Croatian	Croatia	43.513	16.446	M	..	7.7110763	-6.13596
Europe Southern	#8683bd	CRO107	LazaridisNature2014	0.0	0	Croatian	Croatia	43.513	16.446	M	..	8.051496	-5.849227
Europe Southern	#8683bd	TP08	LazaridisNature2014	0.0	0	Sicilian	Italy	38.019	12.515	M	..	10.684466	-3.2171803
